facility_id,facility_name,state,hospital_type,hospital_ownership,emergency_services,hospital_overall_rating,COMP_HIP_KNEE,MORT_30_AMI,MORT_30_HF,MORT_30_PN,H_CLEAN_HSP_A_P,H_COMP_1_A_P,H_COMP_2_A_P,H_COMP_5_A_P,H_COMP_6_Y_P,H_HSP_RATING_9_10,H_QUIET_HSP_A_P,H_RECMND_DY,READM_30_AMI,READM_30_HF,READM_30_PN,composite_satisfaction_score,performance_tier,satisfaction_tier,IMM_3,OP_18a,OP_18b,OP_22,OP_23,avg_er_wait_minutes,er_inefficiency_flag
371311,JEFFERSON COUNTY HOSPITAL,OK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,92.0,89.0,82.0,0.0,,82.0,0
371312,ASCENSION ST JOHN SAPULPA,OK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,14.0,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,16.3,72.88,Average,Medium,82.0,142.0,136.0,1.0,,136.0,0
371313,"MERCY HOSPITAL KINGFISHER, INC",OK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,14.0,95.0,84.0,76.0,71.0,88.0,82.0,73.0,80.0,13.6,19.6,15.7,81.12,Average,High,90.0,83.0,75.0,0.0,,75.0,0
371314,THE PHYSICIANS' HOSPITAL IN ANADARKO,OK,Critical Access Hospitals,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,72.0,83.0,87.0,74.0,90.0,78.0,72.0,79.0,13.6,19.6,15.9,79.38,Average,High,90.0,111.0,84.0,,,84.0,0
371316,RURAL WELLNESS STROUD HOSPITAL,OK,Critical Access Hospitals,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,85.0,79.0,83.0,66.0,90.0,81.0,60.0,79.0,13.6,19.6,15.9,77.88,Average,High,81.0,106.0,99.0,1.0,,99.0,0
371317,MERCY HOSPITAL LOGAN COUNTY,OK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,79.0,82.0,74.0,51.0,85.0,75.0,71.0,73.0,13.6,19.6,15.9,73.75,Average,Medium,98.0,72.0,68.0,0.0,,68.0,0
371318,RURAL WELLNESS FAIRFAX HOSPITAL,OK,Critical Access Hospitals,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,89.0,78.0,77.0,60.0,93.0,75.0,55.0,88.0,13.6,19.6,15.9,76.88,Average,High,59.0,210.0,,0.0,,,0
371319,"COAL COUNTY GENERAL HOSPITAL, INC.",OK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,10.2,15.9,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,20.2,16.5,72.88,High Performer,Medium,44.0,103.0,102.0,0.0,,102.0,0
371320,CLEVELAND AREA HOSPITAL,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,73.0,87.0,79.0,,,79.0,0
371321,HOLDENVILLE GENERAL HOSPITAL,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,14.8,90.0,73.0,66.0,65.0,84.0,52.0,67.0,64.0,13.6,18.7,15.6,70.12,Average,Medium,36.0,116.0,96.0,2.0,,96.0,0
371322,BEAVER COUNTY MEMORIAL HOSPITAL,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,44.0,96.0,88.0,1.0,,88.0,0
371323,"WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD",OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,24.0,81.0,81.0,81.0,64.0,81.0,79.0,65.0,72.0,13.6,19.6,15.4,75.5,Average,High,71.0,121.0,121.0,2.0,,121.0,0
371325,CORDELL MEMORIAL HOSPITAL,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,15.8,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,50.0,128.0,122.0,0.0,,122.0,0
371326,ALLIANCEHEALTH MADILL,OK,Critical Access Hospitals,Voluntary non-profit - Other,Yes,3.0,3.5,12.1,11.5,19.9,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,16.2,72.88,Average,Medium,61.0,80.0,76.0,1.0,,76.0,0
371327,OKEENE MUNICIPAL HOSPITAL,OK,Critical Access Hospitals,Government - Local,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,98.0,149.0,140.0,0.0,,140.0,0
371328,ARBUCKLE MEMORIAL HOSPITAL,OK,Critical Access Hospitals,Government - Local,Yes,4.0,3.5,12.1,11.5,20.7,85.0,91.0,92.0,87.0,97.0,88.0,73.0,73.0,13.6,19.6,15.3,85.75,High Performer,High,95.0,124.0,118.0,,,118.0,0
371329,FAIRVIEW REGIONAL MEDICAL CENTER AUTHORITY,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,18.9,94.0,91.0,81.0,79.0,88.0,89.0,80.0,74.0,13.6,19.6,15.9,84.5,Average,High,87.0,108.0,102.0,1.0,,102.0,0
371330,MANGUM REGIONAL MEDICAL CENTER,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,15.4,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.3,72.88,Average,Medium,60.0,76.0,74.0,0.0,,74.0,0
371331,DRUMRIGHT REGIONAL HOSPITAL,OK,Critical Access Hospitals,Government - Local,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,16.5,72.88,Average,Medium,42.0,103.0,99.0,,,99.0,0
371332,SEILING MUNICIPAL HOSPITAL,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,17.0,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,16.3,72.88,Average,Medium,81.0,100.0,100.0,,,100.0,0
371333,CREEK NATION COMMUNITY HOSPITAL,OK,Critical Access Hospitals,Tribal,Yes,3.0,3.5,12.1,11.5,15.0,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.4,72.88,Average,Medium,94.0,103.0,92.0,0.0,,92.0,0
371334,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,18.3,69.0,88.0,88.0,70.0,89.0,71.0,60.0,63.0,13.6,19.6,15.9,74.75,Average,Medium,79.0,77.0,73.0,1.0,,73.0,0
371335,"HASKELL REGIONAL HOSPITAL, INC",OK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.4,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.8,72.88,Average,Medium,62.0,125.0,123.0,1.0,,123.0,0
371336,NEWMAN MEMORIAL HOSPITAL,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,15.4,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.4,72.88,Average,Medium,61.0,131.0,126.0,0.0,,126.0,0
371337,EASTERN OKLAHOMA MEDICAL CENTER,OK,Critical Access Hospitals,Government - Local,Yes,4.0,3.5,12.1,11.2,14.8,70.0,78.0,85.0,59.0,82.0,69.0,69.0,78.0,13.6,19.6,16.3,73.75,High Performer,Medium,91.0,126.0,121.0,1.0,,121.0,0
371338,HARMON MEMORIAL HOSPITAL,OK,Critical Access Hospitals,Voluntary non-profit - Other,Yes,3.0,3.5,12.1,11.5,17.1,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,16.7,72.88,Average,Medium,92.0,124.0,110.0,0.0,,110.0,0
371340,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,24.7,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,16.6,72.88,Average,Medium,,146.0,140.0,1.0,,140.0,0
371341,SHARE MEDICAL CENTER,OK,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,18.4,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.7,72.88,Average,Medium,82.0,156.0,141.0,0.0,,141.0,0
371342,MCCURTAIN MEMORIAL HOSPITAL,OK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,14.5,17.6,70.0,82.0,84.0,59.0,78.0,57.0,62.0,55.0,13.6,18.8,16.0,68.38,High Performer,Medium,54.0,84.0,84.0,,,84.0,0
373300,J D MCCARTY CENTER FOR CHILDREN,OK,Childrens,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
373303,"THE CHILDREN'S CENTER, INC",OK,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374000,GRIFFIN MEMORIAL HOSPITAL,OK,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374001,NORTHWEST CENTER FOR BEHAVIORAL HEALTH (NCBH),OK,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374006,CARL ALBERT COMMUNITY MENTAL HEALTH CENTER,OK,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374008,JIM TALIAFERRO COMM MENTAL HEALTH CTR,OK,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374012,"BROOKHAVEN HOSPITAL, LLC",OK,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374016,"ROLLING HILLS HOSPITAL, LLC",OK,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374020,"LAUREATE PSYCHIATRIC CLINIC AND HOSPITAL, INC",OK,Psychiatric,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374021,"PARKSIDE, INC",OK,Psychiatric,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374023,CEDAR RIDGE BEHAVIORAL HOSPITAL,OK,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374025,"OAKWOOD SPRINGS, LLC",OK,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374026,TULSA CENTER FOR BEHAVIORAL HEALTH,OK,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
374027,BEHAVIORAL HEALTH CENTER AT PORTER HEALTH VILLAGE,OK,Psychiatric,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
380001,MID-COLUMBIA MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4.0,3.5,12.1,11.3,17.1,68.0,83.0,82.0,69.0,89.0,61.0,55.0,59.0,13.6,18.9,14.9,70.75,High Performer,Medium,81.0,129.0,124.0,3.0,,124.0,0
380002,ASANTE THREE RIVERS MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3.0,3.5,11.3,10.5,14.2,80.0,79.0,78.0,60.0,88.0,69.0,54.0,69.0,13.3,18.2,14.3,72.12,Average,Medium,68.0,216.0,204.0,5.0,74.0,204.0,0
380004,PROVIDENCE ST VINCENT MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,4.6,11.8,10.6,13.4,74.0,77.0,80.0,60.0,88.0,75.0,55.0,80.0,12.8,18.4,16.2,73.62,High Performer,Medium,67.0,244.0,233.0,4.0,,233.0,0
380005,ASANTE ASHLAND COMMUNITY HOSPITAL,OR,Acute Care Hospitals,Government - Local,Yes,3.0,3.5,12.1,11.5,15.4,77.0,80.0,79.0,57.0,89.0,78.0,49.0,79.0,13.6,19.2,15.3,73.5,Average,Medium,78.0,139.0,126.0,3.0,,126.0,0
380007,LEGACY EMANUEL MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.7,10.7,16.9,72.0,78.0,79.0,60.0,86.0,73.0,56.0,73.0,13.1,20.3,15.7,72.12,Average,Medium,57.0,169.0,166.0,3.0,,166.0,0
380009,OHSU HOSPITAL AND CLINICS,OR,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3.0,2.7,12.0,10.0,17.7,64.0,80.0,79.0,62.0,88.0,71.0,51.0,76.0,14.2,18.7,15.8,71.38,Average,Medium,69.0,236.0,234.0,4.0,,234.0,0
380014,GOOD SAMARITAN REGIONAL MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.2,15.2,15.4,14.0,67.0,82.0,80.0,65.0,90.0,69.0,42.0,70.0,11.9,18.4,16.5,70.62,Average,Medium,54.0,225.0,222.0,4.0,78.0,222.0,0
380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,4.1,13.2,11.0,14.8,79.0,77.0,81.0,60.0,88.0,72.0,61.0,72.0,13.2,19.9,16.4,73.75,High Performer,Medium,62.0,183.0,186.0,4.0,,186.0,0
380018,ASANTE ROGUE REGIONAL MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.3,10.5,11.8,72.0,76.0,78.0,57.0,86.0,67.0,50.0,76.0,13.0,15.7,14.2,70.25,High Performer,Medium,62.0,240.0,236.0,3.0,27.0,236.0,0
380020,MCKENZIE-WILLAMETTE MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,2.7,12.7,15.8,17.6,73.0,79.0,77.0,62.0,88.0,76.0,53.0,79.0,13.0,18.2,16.4,73.38,High Performer,Medium,64.0,168.0,168.0,3.0,,168.0,0
380021,HILLSBORO MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.4,12.9,18.5,63.0,75.0,78.0,56.0,87.0,62.0,51.0,62.0,13.3,18.7,16.0,66.75,Average,Medium,69.0,198.0,200.0,4.0,,200.0,0
380022,SAMARITAN ALBANY GENERAL HOSPITAL,OR,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4.0,2.6,12.1,13.5,14.6,78.0,83.0,87.0,67.0,92.0,76.0,64.0,72.0,13.6,18.7,14.8,77.38,High Performer,High,58.0,186.0,182.0,6.0,87.0,182.0,0
380025,LEGACY MOUNT HOOD MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.5,12.9,16.6,70.0,78.0,80.0,61.0,87.0,70.0,51.0,70.0,13.6,19.4,15.6,70.88,Average,Medium,51.0,158.0,154.0,3.0,65.0,154.0,0
380027,MERCY MEDICAL CENTER,OR,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4.0,3.5,13.5,14.1,17.3,69.0,78.0,78.0,57.0,86.0,67.0,51.0,58.0,12.1,17.1,13.1,68.0,High Performer,Medium,62.0,187.0,184.0,3.0,82.0,184.0,0
380029,LEGACY SILVERTON MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,14.6,77.0,81.0,80.0,65.0,88.0,77.0,61.0,78.0,13.6,19.6,16.1,75.88,Average,High,50.0,140.0,140.0,3.0,,140.0,0
380037,PROVIDENCE NEWBERG MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4.0,3.5,12.3,10.8,17.3,73.0,79.0,83.0,61.0,88.0,78.0,54.0,83.0,13.6,17.3,15.3,74.88,High Performer,Medium,55.0,193.0,192.0,4.0,95.0,192.0,0
380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.9,12.2,8.2,17.3,66.0,78.0,79.0,58.0,89.0,70.0,52.0,69.0,13.6,18.3,16.0,70.12,High Performer,Medium,53.0,248.0,245.0,7.0,,245.0,0
38003F,PORTLAND VA MEDICAL CENTER,OR,Acute Care - Veterans Administration,Veterans Health Administration,Yes,5.0,2.8,10.8,7.6,11.5,75.0,84.0,82.0,73.0,90.0,78.0,61.0,80.0,12.9,20.9,15.2,77.88,High Performer,High,,,,,,,0
380047,ST CHARLES MEDICAL CENTER - BEND,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.0,12.5,15.2,13.9,71.0,82.0,80.0,61.0,86.0,74.0,58.0,78.0,12.4,17.9,14.1,73.75,High Performer,Medium,33.0,175.0,174.0,2.0,55.0,174.0,0
38004F,VA ROSEBURG HEALTHCARE SYSTEM,OR,Acute Care - Veterans Administration,Veterans Health Administration,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
380050,SKY LAKES MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,3.1,14.0,12.6,18.6,74.0,77.0,79.0,60.0,87.0,68.0,50.0,66.0,13.6,20.2,13.4,70.12,Low Performer,Medium,41.0,203.0,194.0,7.0,,194.0,0
380051,SALEM HOSPITAL,OR,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3.0,4.0,14.9,15.1,18.0,71.0,76.0,77.0,58.0,87.0,69.0,56.0,69.0,12.8,18.7,15.6,70.38,Average,Medium,71.0,245.0,243.0,4.0,75.0,243.0,0
380052,SAINT ALPHONSUS MEDICAL CENTER ONTARIO,OR,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2.0,3.5,12.1,12.7,13.4,83.0,77.0,78.0,59.0,84.0,73.0,55.0,68.0,13.6,19.9,15.9,72.12,Low Performer,Medium,68.0,123.0,120.0,1.0,69.0,120.0,0
380056,SANTIAM HOSPITAL & CLINICS,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,20.2,78.0,82.0,86.0,72.0,90.0,77.0,53.0,73.0,13.6,19.6,15.9,76.38,Average,High,45.0,112.0,110.0,2.0,,110.0,0
380060,ADVENTIST HEALTH PORTLAND,OR,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4.0,3.5,11.8,11.4,15.4,70.0,74.0,76.0,57.0,88.0,70.0,48.0,72.0,12.9,18.1,15.5,69.38,High Performer,Medium,77.0,209.0,206.0,1.0,75.0,206.0,0
380061,PROVIDENCE PORTLAND MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.8,12.9,9.9,13.9,69.0,81.0,82.0,64.0,90.0,71.0,56.0,78.0,12.5,17.9,15.7,73.88,High Performer,Medium,62.0,216.0,215.0,4.0,67.0,215.0,0
380071,WILLAMETTE VALLEY MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,3.5,12.4,13.9,17.6,75.0,77.0,82.0,61.0,84.0,63.0,57.0,63.0,13.1,19.0,15.6,70.25,Low Performer,Medium,71.0,176.0,171.0,2.0,60.0,171.0,0
380075,PROVIDENCE MEDFORD MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2.0,3.8,13.2,13.0,15.9,73.0,78.0,77.0,56.0,88.0,73.0,50.0,76.0,14.3,19.3,15.4,71.38,Low Performer,Medium,53.0,226.0,225.0,13.0,,225.0,0
380082,PROVIDENCE MILWAUKIE HOSPITAL,OR,Acute Care Hospitals,Voluntary non-profit - Church,No,3.0,3.5,12.1,13.3,17.2,71.0,77.0,79.0,57.0,87.0,66.0,44.0,66.0,13.6,18.7,16.1,68.38,Average,Medium,59.0,186.0,185.0,4.0,67.0,185.0,0
380089,LEGACY MERIDIAN PARK MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,4.5,12.7,13.4,15.6,65.0,79.0,77.0,61.0,87.0,69.0,52.0,74.0,12.7,19.5,15.1,70.5,Low Performer,Medium,55.0,176.0,175.0,2.0,74.0,175.0,0
380090,BAY AREA HOSPITAL,OR,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2.0,3.5,13.2,14.9,17.9,72.0,77.0,75.0,59.0,86.0,64.0,53.0,64.0,13.7,21.3,14.8,68.75,Low Performer,Medium,41.0,168.0,160.0,0.0,92.0,160.0,0
380091,KAISER SUNNYSIDE MEDICAL CENTER,OR,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4.0,3.5,12.2,11.6,13.4,62.0,78.0,80.0,61.0,89.0,68.0,47.0,71.0,12.3,20.0,15.3,69.5,High Performer,Medium,61.0,,,,,,0
380102,SACRED HEART MEDICAL CENTER - RIVERBEND,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,2.5,12.1,13.7,16.1,75.0,78.0,75.0,64.0,89.0,75.0,58.0,78.0,12.7,17.9,15.5,74.0,High Performer,Medium,78.0,258.0,250.0,3.0,28.0,250.0,0
380103,KAISER FOUNDATION HOSPITAL WESTSIDE,OR,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,12.9,16.1,69.0,80.0,82.0,64.0,90.0,79.0,58.0,81.0,13.6,19.3,15.9,75.38,High Performer,High,69.0,,,,,,0
381301,PEACEHEALTH COTTAGE GROVE COMMUNITY MEDICAL CENTER,OR,Critical Access Hospitals,Voluntary non-profit - Church,Yes,3.0,3.5,12.1,11.5,16.2,75.0,87.0,80.0,63.0,93.0,85.0,60.0,80.0,13.6,19.6,15.9,77.88,Average,High,78.0,123.0,121.0,2.0,,121.0,0
381302,SAMARITAN NORTH LINCOLN HOSPITAL,OR,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,15.1,17.4,80.0,85.0,82.0,68.0,89.0,76.0,67.0,73.0,13.6,19.9,16.3,77.5,Average,High,64.0,157.0,146.0,2.0,82.0,146.0,0
381303,PROVIDENCE SEASIDE HOSPITAL,OR,Critical Access Hospitals,Voluntary non-profit - Church,Yes,3.0,3.5,12.1,12.2,16.9,62.0,82.0,85.0,69.0,92.0,73.0,51.0,78.0,13.6,20.9,15.5,74.0,Average,Medium,62.0,148.0,144.0,2.0,54.0,144.0,0
381304,SOUTHERN COOS HOSPITAL & HEALTH CENTER,OR,Critical Access Hospitals,Government - Hospital District or Authority,Yes,2.0,3.5,12.1,15.0,17.3,81.0,84.0,84.0,63.0,87.0,81.0,49.0,81.0,13.6,19.6,16.0,76.25,Low Performer,High,51.0,103.0,99.0,1.0,,99.0,0
381305,BLUE MOUNTAIN HOSPITAL,OR,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,87.0,83.0,80.0,50.0,80.0,61.0,57.0,55.0,13.6,19.6,15.9,69.12,Average,Medium,21.0,105.0,102.0,1.0,,102.0,0
381306,WALLOWA MEMORIAL HOSPITAL,OR,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.8,19.1,81.0,80.0,86.0,69.0,89.0,81.0,66.0,78.0,13.6,19.7,16.2,78.75,Average,High,61.0,108.0,108.0,0.0,,108.0,0
381307,HARNEY DISTRICT HOSPITAL,OR,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,19.5,76.0,83.0,84.0,80.0,90.0,72.0,68.0,71.0,13.6,19.6,16.0,78.0,Average,High,45.0,96.0,93.0,2.0,,93.0,0
381308,SALEM HEALTH WEST VALLEY HOSPITAL,OR,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,64.0,112.0,110.0,,,110.0,0
381309,LAKE DISTRICT HOSPITAL,OR,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.7,83.0,82.0,87.0,73.0,89.0,82.0,54.0,83.0,13.6,19.6,16.6,79.12,Average,High,42.0,120.0,117.0,2.0,,117.0,0
381310,PIONEER MEMORIAL HOSPITAL,OR,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,10.0,138.0,132.0,1.0,,132.0,0
381311,LOWER UMPQUA HOSPITAL DISTRICT,OR,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,83.0,84.0,86.0,61.0,88.0,76.0,72.0,77.0,13.6,19.6,15.9,78.38,Average,High,59.0,110.0,105.0,0.0,,105.0,0
381312,COQUILLE VALLEY HOSPITAL,OR,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,4.0,12.1,11.5,18.9,89.0,89.0,93.0,78.0,98.0,82.0,67.0,80.0,13.6,19.6,15.9,84.5,Average,High,59.0,124.0,122.0,,,122.0,0
381313,ST CHARLES MEDICAL CENTER PRINEVILLE,OR,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,12.5,18.7,88.0,83.0,84.0,65.0,93.0,74.0,60.0,74.0,13.6,20.0,15.2,77.62,Average,High,47.0,129.0,123.0,2.0,83.0,123.0,0
